,epoch,len_data,metrics,scores
122,22,100,dice_coef,0.2272654175758361
123,23,100,dice_coef,0.2279749512672424
124,24,100,dice_coef,0.2283305674791336
125,25,100,dice_coef,0.2285324484109878
126,26,100,dice_coef,0.2285517007112503
127,27,100,dice_coef,0.2286816239356994
128,28,100,dice_coef,0.2286279648542404
129,29,100,dice_coef,0.2290518432855606
130,30,100,dice_coef,0.2291810065507888
131,31,100,dice_coef,0.2289961129426956
132,32,100,dice_coef,0.2290321886539459
133,33,100,dice_coef,0.2294069975614547
134,34,100,dice_coef,0.2295491844415664
135,35,100,dice_coef,0.229619413614273
136,36,100,dice_coef,0.2296994179487228
137,37,100,dice_coef,0.2297654598951339
138,38,100,dice_coef,0.2298186868429184
139,39,100,dice_coef,0.2297869324684143
140,40,100,dice_coef,0.2298797219991684
141,41,100,dice_coef,0.2299147248268127
142,42,100,dice_coef,0.2299193292856216
143,43,100,dice_coef,0.2299188077449798
144,44,100,dice_coef,0.2299214154481887
145,45,100,dice_coef,0.2299223244190216
146,46,100,dice_coef,0.2299227267503738
147,47,100,dice_coef,0.2299229800701141
148,48,100,dice_coef,0.2299228608608245
149,49,100,dice_coef,0.229922667145729
150,0,125,dice_coef,0.2136040031909942
151,1,125,dice_coef,0.2039786428213119
152,2,125,dice_coef,0.2060233354568481
153,3,125,dice_coef,0.2096859365701675
154,4,125,dice_coef,0.2127951383590698
155,5,125,dice_coef,0.2147107869386673
156,6,125,dice_coef,0.2155795395374298
157,7,125,dice_coef,0.21588696539402
158,8,125,dice_coef,0.2184144109487533
159,9,125,dice_coef,0.219601884484291
160,10,125,dice_coef,0.2197304964065551
161,11,125,dice_coef,0.220495119690895
162,12,125,dice_coef,0.2202408462762832
163,13,125,dice_coef,0.220439463853836
164,14,125,dice_coef,0.2224676460027694
165,15,125,dice_coef,0.2233115285634994
166,16,125,dice_coef,0.2236048579216003
167,17,125,dice_coef,0.2231450825929641
168,18,125,dice_coef,0.2226133793592453
169,19,125,dice_coef,0.2230981290340423
170,20,125,dice_coef,0.2239801436662674
171,21,125,dice_coef,0.2236993461847305
172,22,125,dice_coef,0.2230724990367889
173,23,125,dice_coef,0.2233649790287017
174,24,125,dice_coef,0.2245610654354095
175,25,125,dice_coef,0.2245786339044571
176,26,125,dice_coef,0.2256938517093658
177,27,125,dice_coef,0.2258412390947342
178,28,125,dice_coef,0.2259891927242279
179,29,125,dice_coef,0.2261064201593399
180,30,125,dice_coef,0.226207286119461
181,31,125,dice_coef,0.2259537279605865
182,32,125,dice_coef,0.2261097878217697
183,33,125,dice_coef,0.2262007743120193
184,34,125,dice_coef,0.2262516766786575
185,35,125,dice_coef,0.2262846529483795
186,36,125,dice_coef,0.2262711226940155
187,37,125,dice_coef,0.2262749373912811
188,38,125,dice_coef,0.226279154419899
189,39,125,dice_coef,0.2262832969427108
190,40,125,dice_coef,0.2262871861457824
191,41,125,dice_coef,0.22629114985466
192,42,125,dice_coef,0.226294994354248
193,43,125,dice_coef,0.226298376917839
194,44,125,dice_coef,0.2263011485338211
195,45,125,dice_coef,0.2263038009405136
196,0,150,dice_coef,0.20440773665905
197,1,150,dice_coef,0.1950272172689438
198,2,150,dice_coef,0.1986760199069976
199,3,150,dice_coef,0.2049708664417266
200,4,150,dice_coef,0.211223155260086
201,5,150,dice_coef,0.2153643667697906
202,6,150,dice_coef,0.2169213593006134
203,7,150,dice_coef,0.2193787842988968
204,8,150,dice_coef,0.2204853892326355
205,9,150,dice_coef,0.2219577729701995
206,10,150,dice_coef,0.2224182337522506
207,11,150,dice_coef,0.2231870591640472
208,12,150,dice_coef,0.2232042700052261
209,13,150,dice_coef,0.2229935973882675
210,14,150,dice_coef,0.2235229462385177
211,15,150,dice_coef,0.2251376062631607
212,16,150,dice_coef,0.2264540791511535
213,17,150,dice_coef,0.2274558842182159
214,18,150,dice_coef,0.2278058975934982
215,19,150,dice_coef,0.2276454865932464
216,20,150,dice_coef,0.2279151678085327
217,21,150,dice_coef,0.2286458313465118
218,22,150,dice_coef,0.2289087325334549
219,23,150,dice_coef,0.2290859073400497
220,24,150,dice_coef,0.2292378097772598
221,25,150,dice_coef,0.2293698489665985
222,26,150,dice_coef,0.2293653339147567
223,27,150,dice_coef,0.2294089794158935
224,28,150,dice_coef,0.2294817566871643
225,29,150,dice_coef,0.2295198887586593
226,30,150,dice_coef,0.2295433729887008
227,31,150,dice_coef,0.2295749932527542
228,32,150,dice_coef,0.2295727133750915
229,33,150,dice_coef,0.2295718491077423
230,34,150,dice_coef,0.229571133852005
231,35,150,dice_coef,0.2295702993869781
232,36,150,dice_coef,0.2295703738927841
233,37,150,dice_coef,0.2295708507299423
234,38,150,dice_coef,0.2295710891485214
235,39,150,dice_coef,0.2295719981193542
236,40,150,dice_coef,0.2295725047588348
237,41,150,dice_coef,0.2295731157064438
238,0,175,dice_coef,0.2133739739656448
239,1,175,dice_coef,0.2039958238601684
240,2,175,dice_coef,0.2081730812788009
241,3,175,dice_coef,0.2119919210672378
242,4,175,dice_coef,0.2146101146936416
243,5,175,dice_coef,0.2151235193014145
244,6,175,dice_coef,0.2170420736074447
245,7,175,dice_coef,0.2190233469009399
246,8,175,dice_coef,0.2206803262233734
247,9,175,dice_coef,0.2212506383657455
248,10,175,dice_coef,0.2221027165651321
249,11,175,dice_coef,0.2226464003324508
250,12,175,dice_coef,0.2228167057037353
251,13,175,dice_coef,0.2235260009765625
252,14,175,dice_coef,0.2247499376535415
253,15,175,dice_coef,0.2251639068126678
254,16,175,dice_coef,0.2254561185836792
255,17,175,dice_coef,0.2256072610616684
256,18,175,dice_coef,0.225869819521904
257,19,175,dice_coef,0.2255776673555374
258,20,175,dice_coef,0.2253456115722656
259,21,175,dice_coef,0.2262750416994094
260,22,175,dice_coef,0.2273955643177032
261,23,175,dice_coef,0.227743461728096
262,24,175,dice_coef,0.22734335064888
263,25,175,dice_coef,0.2268172055482864
264,26,175,dice_coef,0.2268442064523697
265,27,175,dice_coef,0.2275094240903854
266,28,175,dice_coef,0.2279781103134155
267,29,175,dice_coef,0.2281415313482284
268,30,175,dice_coef,0.2282801270484924
269,31,175,dice_coef,0.2283940017223358
270,32,175,dice_coef,0.2284893244504928
271,33,175,dice_coef,0.2287673354148864
272,34,175,dice_coef,0.2286850064992904
273,35,175,dice_coef,0.2286366373300552
274,36,175,dice_coef,0.2286208868026733
275,37,175,dice_coef,0.228618174791336
276,38,175,dice_coef,0.2286031991243362
277,39,175,dice_coef,0.2286069840192794
278,40,175,dice_coef,0.228610560297966
279,41,175,dice_coef,0.2286140173673629
280,42,175,dice_coef,0.2286171615123748
281,43,175,dice_coef,0.2286193221807479
282,44,175,dice_coef,0.2286223173141479
283,45,175,dice_coef,0.2286247164011001
284,46,175,dice_coef,0.2286272943019867
285,47,175,dice_coef,0.2286296188831329
286,48,175,dice_coef,0.2286308705806732
287,0,200,dice_coef,0.2031340152025222
288,1,200,dice_coef,0.1972087919712066
289,2,200,dice_coef,0.2040359079837799
290,3,200,dice_coef,0.2090925276279449
291,4,200,dice_coef,0.212788313627243
292,5,200,dice_coef,0.2153137624263763
293,6,200,dice_coef,0.2158081084489822
294,7,200,dice_coef,0.21665920317173
295,8,200,dice_coef,0.2180414199829101
296,9,200,dice_coef,0.2195638865232467
297,10,200,dice_coef,0.2202135771512985
298,11,200,dice_coef,0.2202182859182357
299,12,200,dice_coef,0.2211774140596389
300,13,200,dice_coef,0.2219802439212799
301,14,200,dice_coef,0.2231567502021789
302,15,200,dice_coef,0.223645731806755
303,16,200,dice_coef,0.2239477932453155
304,17,200,dice_coef,0.2236655354499817
305,18,200,dice_coef,0.2237272411584854
306,19,200,dice_coef,0.2239808291196823
307,20,200,dice_coef,0.2247646600008011
308,21,200,dice_coef,0.2255964279174804
309,22,200,dice_coef,0.2260904014110565
310,23,200,dice_coef,0.2262481898069381
311,24,200,dice_coef,0.2263786345720291
312,25,200,dice_coef,0.2264913618564605
313,26,200,dice_coef,0.2265894711017608
314,27,200,dice_coef,0.2266273945569992
315,28,200,dice_coef,0.2266825288534164
316,29,200,dice_coef,0.2266992032527923
317,30,200,dice_coef,0.2267079651355743
318,31,200,dice_coef,0.2267144471406936
319,32,200,dice_coef,0.2267006188631057
320,33,200,dice_coef,0.2267058342695236
321,34,200,dice_coef,0.2267107218503952
322,35,200,dice_coef,0.2267137914896011
323,36,200,dice_coef,0.2267159074544906
324,37,200,dice_coef,0.2267192900180816
325,38,200,dice_coef,0.2267221510410308
326,39,200,dice_coef,0.226724624633789
327,40,200,dice_coef,0.2267268151044845
328,41,200,dice_coef,0.2267291396856308
329,0,226,dice_coef,0.1969374120235443
330,1,226,dice_coef,0.2036143243312835
331,2,226,dice_coef,0.2115298211574554
332,3,226,dice_coef,0.2159476280212402
333,4,226,dice_coef,0.2183504402637481
334,5,226,dice_coef,0.2198580354452133
335,6,226,dice_coef,0.2203908115625381
336,7,226,dice_coef,0.2219702899456024
337,8,226,dice_coef,0.2232901751995086
338,9,226,dice_coef,0.2245868742465973
339,10,226,dice_coef,0.2250767946243286
340,11,226,dice_coef,0.2251636981964111
341,12,226,dice_coef,0.2262722700834274
342,13,226,dice_coef,0.2268250882625579
343,14,226,dice_coef,0.2271959334611892
344,15,226,dice_coef,0.2275097221136093
345,16,226,dice_coef,0.2276816517114639
346,17,226,dice_coef,0.2277635186910629
347,18,226,dice_coef,0.2285134494304657
348,19,226,dice_coef,0.2289119660854339
349,20,226,dice_coef,0.2290509045124054
350,21,226,dice_coef,0.2298153191804886
351,22,226,dice_coef,0.2300112545490265
352,23,226,dice_coef,0.2301704436540603
353,24,226,dice_coef,0.2302973866462707
354,25,226,dice_coef,0.2304050475358963
355,26,226,dice_coef,0.2304586917161941
356,27,226,dice_coef,0.2305039018392563
357,28,226,dice_coef,0.2305245250463485
358,29,226,dice_coef,0.2305386960506439
359,30,226,dice_coef,0.2305506318807602
360,31,226,dice_coef,0.2305283695459365
361,32,226,dice_coef,0.2305365353822708
362,33,226,dice_coef,0.2305440604686737
363,34,226,dice_coef,0.2305494546890258
364,35,226,dice_coef,0.2305541485548019
365,36,226,dice_coef,0.2305583655834198
366,37,226,dice_coef,0.2305620312690735
367,38,226,dice_coef,0.230565071105957
368,39,226,dice_coef,0.2305678725242614
369,40,226,dice_coef,0.2305702865123748
370,41,226,dice_coef,0.2305731177330017
371,0,50,iou,0.1205265447497367
372,1,50,iou,0.1154881492257118
373,2,50,iou,0.1139110997319221
374,3,50,iou,0.1149127483367919
375,4,50,iou,0.1161753684282302
376,5,50,iou,0.1178618147969245
377,6,50,iou,0.1201936230063438
378,7,50,iou,0.1216505840420723
379,8,50,iou,0.122246116399765
380,9,50,iou,0.1217444837093353
381,10,50,iou,0.1237309426069259
382,11,50,iou,0.12436393648386
383,12,50,iou,0.124761514365673
384,13,50,iou,0.1252881735563278
385,14,50,iou,0.1263896971940994
386,15,50,iou,0.1259078979492187
387,16,50,iou,0.1263289004564285
388,17,50,iou,0.126172199845314
389,18,50,iou,0.1263796836137771
390,19,50,iou,0.1264591962099075
391,20,50,iou,0.1264162957668304
392,21,50,iou,0.1253027617931366
393,22,50,iou,0.1250755488872528
394,23,50,iou,0.1249438971281051
395,24,50,iou,0.125524565577507
396,25,50,iou,0.1260527521371841
397,26,50,iou,0.1264843493700027
398,27,50,iou,0.1275165230035781
399,28,50,iou,0.1277851015329361
400,29,50,iou,0.1282062530517578
401,30,50,iou,0.1271769702434539
402,31,50,iou,0.1263585835695266
403,32,50,iou,0.1265683025121688
404,33,50,iou,0.1273452788591385
405,34,50,iou,0.1277046054601669
406,35,50,iou,0.1283615976572036
407,36,50,iou,0.1286467164754867
408,37,50,iou,0.1286261677742004
409,38,50,iou,0.1284123212099075
410,39,50,iou,0.1282095462083816
411,40,50,iou,0.1283857822418213
412,41,50,iou,0.1285083442926406
413,42,50,iou,0.1286710798740387
414,43,50,iou,0.1287354975938797
415,44,50,iou,0.1288681328296661
416,45,50,iou,0.1289406865835189
417,46,50,iou,0.1290832459926605
418,47,50,iou,0.1289519518613815
419,48,50,iou,0.1289725750684738
420,49,50,iou,0.1290929913520813
421,0,75,iou,0.1154410392045974
422,1,75,iou,0.1115588098764419
423,2,75,iou,0.1101186573505401
424,3,75,iou,0.1114099770784378
425,4,75,iou,0.1142079532146453
426,5,75,iou,0.1165230795741081
427,6,75,iou,0.1180381774902343
428,7,75,iou,0.1168749928474426
429,8,75,iou,0.1190655976533889
430,9,75,iou,0.1208141818642616
431,10,75,iou,0.1209641471505165
432,11,75,iou,0.1216113343834877
433,12,75,iou,0.1217816397547721
434,13,75,iou,0.1219455599784851
435,14,75,iou,0.122402049601078
436,15,75,iou,0.123125210404396
437,16,75,iou,0.1239555403590202
438,17,75,iou,0.1235307902097702
439,18,75,iou,0.123465359210968
440,19,75,iou,0.1234239190816879
441,20,75,iou,0.1231731846928596
442,21,75,iou,0.124076634645462
443,22,75,iou,0.1245264038443565
444,23,75,iou,0.1245092824101448
445,24,75,iou,0.1244874522089958
446,25,75,iou,0.1247045993804931
447,26,75,iou,0.1248041540384292
448,27,75,iou,0.1249719485640525
449,28,75,iou,0.1249980106949806
450,29,75,iou,0.1244134157896041
451,30,75,iou,0.1246813610196113
452,31,75,iou,0.1247099041938781
453,32,75,iou,0.1244672089815139
454,33,75,iou,0.1244196817278862
455,34,75,iou,0.1244207695126533
456,35,75,iou,0.1244767978787422
457,36,75,iou,0.1246561184525489
458,37,75,iou,0.1238723918795585
459,38,75,iou,0.1240654736757278
460,39,75,iou,0.1244828626513481
461,40,75,iou,0.1250690966844558
462,41,75,iou,0.1249683126807212
463,42,75,iou,0.1245951429009437
464,43,75,iou,0.1252233833074569
465,44,75,iou,0.1254168599843979
466,45,75,iou,0.1254971921443939
467,46,75,iou,0.1255699396133422
468,47,75,iou,0.1256257891654968
469,48,75,iou,0.1256747841835022
470,49,75,iou,0.1258400231599807
471,0,100,iou,0.1179457381367683
472,1,100,iou,0.1119812577962875
473,2,100,iou,0.1129593700170517
474,3,100,iou,0.1168283522129058
475,4,100,iou,0.1201539412140846
476,5,100,iou,0.1209388300776481
477,6,100,iou,0.1225786358118057
478,7,100,iou,0.123412013053894
479,8,100,iou,0.1242094039916992
480,9,100,iou,0.124028667807579
481,10,100,iou,0.124689906835556
482,11,100,iou,0.1254455000162124
483,12,100,iou,0.1260147243738174
484,13,100,iou,0.1266807913780212
485,14,100,iou,0.1268591284751892
486,15,100,iou,0.1267660111188888
487,16,100,iou,0.1264710128307342
488,17,100,iou,0.1269236505031585
489,18,100,iou,0.1272212862968444
490,19,100,iou,0.1279948502779007
491,20,100,iou,0.1282235532999038
492,21,100,iou,0.1280519217252731
493,22,100,iou,0.1282459795475006
494,23,100,iou,0.1286977380514145
495,24,100,iou,0.128925159573555
496,25,100,iou,0.1290548890829086
497,26,100,iou,0.1290666759014129
498,27,100,iou,0.1291505247354507
499,28,100,iou,0.1291152387857437
500,29,100,iou,0.1293848156929016
501,30,100,iou,0.1294675916433334
502,31,100,iou,0.1293498128652572
503,32,100,iou,0.1293751746416092
504,33,100,iou,0.1296142637729644
505,34,100,iou,0.1297049969434738
506,35,100,iou,0.1297499686479568
507,36,100,iou,0.1298011392354965
508,37,100,iou,0.1298434138298034
509,38,100,iou,0.1298774480819702
510,39,100,iou,0.1298574656248092
511,40,100,iou,0.1299168020486831
512,41,100,iou,0.1299391835927963
513,42,100,iou,0.1299421787261963
514,43,100,iou,0.1299418359994888
515,44,100,iou,0.1299435347318649
516,45,100,iou,0.1299441307783126
517,46,100,iou,0.1299443691968917
518,47,100,iou,0.1299445182085037
519,48,100,iou,0.1299444735050201
520,49,100,iou,0.1299443542957306
521,0,125,iou,0.1195932924747467
522,1,125,iou,0.1135955452919006
523,2,125,iou,0.1148640736937522
524,3,125,iou,0.1171498894691467
525,4,125,iou,0.1190968677401542
526,5,125,iou,0.1203017085790634
527,6,125,iou,0.120845541357994
528,7,125,iou,0.1210423484444618
529,8,125,iou,0.1226334571838378
530,9,125,iou,0.1233832091093063
531,10,125,iou,0.1234637051820755
532,11,125,iou,0.1239480376243591
533,12,125,iou,0.1237929463386535
534,13,125,iou,0.123915359377861
535,14,125,iou,0.1251976042985916
536,15,125,iou,0.1257327944040298
537,16,125,iou,0.1259191334247589
538,17,125,iou,0.1256305873394012
539,18,125,iou,0.1252954304218292
540,19,125,iou,0.1256017237901687
541,20,125,iou,0.1261613517999649
542,21,125,iou,0.1259840577840805
543,22,125,iou,0.1255849450826645
544,23,125,iou,0.1257670670747757
545,24,125,iou,0.1265322864055633
546,25,125,iou,0.1265380680561065
547,26,125,iou,0.1272473782300949
548,27,125,iou,0.1273415982723236
549,28,125,iou,0.1274360120296478
550,29,125,iou,0.1275109350681305
551,30,125,iou,0.1275753676891327
552,31,125,iou,0.1274149566888809
553,32,125,iou,0.1275142431259155
554,33,125,iou,0.1275721341371536
555,34,125,iou,0.127604529261589
556,35,125,iou,0.12762551009655
557,36,125,iou,0.1276170015335083
558,37,125,iou,0.1276193857192993
559,38,125,iou,0.1276220828294754
560,39,125,iou,0.1276247352361679
561,40,125,iou,0.1276272237300872
562,41,125,iou,0.1276297569274902
563,42,125,iou,0.1276321560144424
564,43,125,iou,0.1276343315839767
565,44,125,iou,0.1276360899209976
566,45,125,iou,0.1276378035545349
567,0,150,iou,0.1138773784041404
568,1,150,iou,0.1080684959888458
569,2,150,iou,0.1103183105587959
570,3,150,iou,0.1142187118530273
571,4,150,iou,0.1181111559271812
572,5,150,iou,0.120704598724842
573,6,150,iou,0.1216850951313972
574,7,150,iou,0.1232376024127006
575,8,150,iou,0.1239384040236473
576,9,150,iou,0.1248651817440986
577,10,150,iou,0.1251565814018249
578,11,150,iou,0.1256455481052398
579,12,150,iou,0.1256577223539352
580,13,150,iou,0.1255258023738861
581,14,150,iou,0.1258628368377685
582,15,150,iou,0.1268854737281799
583,16,150,iou,0.1277243196964264
584,17,150,iou,0.1283625662326812
585,18,150,iou,0.128586545586586
586,19,150,iou,0.12848562002182
587,20,150,iou,0.1286565959453582
588,21,150,iou,0.1291237920522689
589,22,150,iou,0.1292918771505355
590,23,150,iou,0.1294050961732864
591,24,150,iou,0.1295021921396255
592,25,150,iou,0.129586637020111
593,26,150,iou,0.129583865404129
594,27,150,iou,0.1296117752790451
595,28,150,iou,0.1296583116054535
596,29,150,iou,0.1296826899051666
597,30,150,iou,0.12969771027565
598,31,150,iou,0.1297179013490677
599,32,150,iou,0.1297164857387542
600,33,150,iou,0.1297158598899841
601,34,150,iou,0.1297154277563095
602,35,150,iou,0.1297148913145065
603,36,150,iou,0.1297149509191513
604,37,150,iou,0.1297152489423751
605,38,150,iou,0.1297154277563095
606,39,150,iou,0.1297160387039184
607,40,150,iou,0.1297163367271423
608,41,150,iou,0.1297167092561721
609,0,175,iou,0.1194455102086067
610,1,175,iou,0.1135967373847961
611,2,175,iou,0.1162018403410911
612,3,175,iou,0.1185873299837112
613,4,175,iou,0.1202247738838195
614,5,175,iou,0.1205497160553932
615,6,175,iou,0.1217531338334083
616,7,175,iou,0.1230024099349975
617,8,175,iou,0.1240483298897743
618,9,175,iou,0.1244101971387863
619,10,175,iou,0.1249499171972274
620,11,175,iou,0.1252961903810501
621,12,175,iou,0.1254044622182846
622,13,175,iou,0.1258556544780731
623,14,175,iou,0.1266324073076248
624,15,175,iou,0.1268928945064544
625,16,175,iou,0.1270816624164581
626,17,175,iou,0.1271762996912002
627,18,175,iou,0.1273428052663803
628,19,175,iou,0.1271559745073318
629,20,175,iou,0.1270122826099395
630,21,175,iou,0.1276024580001831
631,22,175,iou,0.1283160150051117
632,23,175,iou,0.1285373866558075
633,24,175,iou,0.1282835155725479
634,25,175,iou,0.1279488801956176
635,26,175,iou,0.1279657185077667
636,27,175,iou,0.1283888965845108
637,28,175,iou,0.1286874413490295
638,29,175,iou,0.1287917643785476
639,30,175,iou,0.1288802623748779
640,31,175,iou,0.1289530098438263
641,32,175,iou,0.1290138661861419
642,33,175,iou,0.1291914284229278
643,34,175,iou,0.1291389018297195
644,35,175,iou,0.1291080564260482
645,36,175,iou,0.129098042845726
646,37,175,iou,0.1290963292121887
647,38,175,iou,0.1290868520736694
648,39,175,iou,0.1290892362594604
649,40,175,iou,0.1290914714336395
650,41,175,iou,0.1290937513113021
651,42,175,iou,0.129095658659935
652,43,175,iou,0.1290971040725708
653,44,175,iou,0.1290990263223648
654,45,175,iou,0.1291005611419677
655,46,175,iou,0.1291021853685379
656,47,175,iou,0.1291036605834961
657,48,175,iou,0.1291045099496841
658,0,200,iou,0.1130658537149429
659,1,200,iou,0.1094082370400428
660,2,200,iou,0.1136266365647316
661,3,200,iou,0.1167704313993454
662,4,200,iou,0.119079366326332
663,5,200,iou,0.1206653788685798
664,6,200,iou,0.1209754571318626
665,7,200,iou,0.1215133741497993
666,8,200,iou,0.1223820447921752
667,9,200,iou,0.1233434826135635
668,10,200,iou,0.1237539052963256
669,11,200,iou,0.1237586960196495
670,12,200,iou,0.1243627443909645
671,13,200,iou,0.1248737350106239
672,14,200,iou,0.1256190240383148
673,15,200,iou,0.1259286850690841
674,16,200,iou,0.1261210441589355
675,17,200,iou,0.1259434223175048
676,18,200,iou,0.1259822249412536
677,19,200,iou,0.126142680644989
678,20,200,iou,0.1266424059867859
679,21,200,iou,0.1271699517965316
680,22,200,iou,0.1274838596582412
681,23,200,iou,0.1275843381881714
682,24,200,iou,0.1276675313711166
683,25,200,iou,0.1277393847703933
684,26,200,iou,0.1278019249439239
685,27,200,iou,0.1278263181447982
686,28,200,iou,0.1278613954782486
687,29,200,iou,0.1278720200061798
688,30,200,iou,0.1278775632381439
689,31,200,iou,0.1278817504644394
690,32,200,iou,0.1278729438781738
691,33,200,iou,0.1278762519359588
692,34,200,iou,0.127879336476326
693,35,200,iou,0.1278813481330871
694,36,200,iou,0.1278826892375946
695,37,200,iou,0.1278848201036453
696,38,200,iou,0.1278866827487945
697,39,200,iou,0.1278882026672363
698,40,200,iou,0.1278896182775497
699,41,200,iou,0.1278910934925079
700,0,226,iou,0.1092376187443733
701,1,226,iou,0.1133622303605079
702,2,226,iou,0.1182899326086044
703,3,226,iou,0.1210631653666496
704,4,226,iou,0.1225754916667938
705,5,226,iou,0.1235275417566299
706,6,226,iou,0.1238641589879989
707,7,226,iou,0.1248615607619285
708,8,226,iou,0.125699833035469
709,9,226,iou,0.1265222281217575
710,10,226,iou,0.1268352568149566
711,11,226,iou,0.1268908679485321
712,12,226,iou,0.1275980621576309
713,13,226,iou,0.1279492229223251
714,14,226,iou,0.1281852573156356
715,15,226,iou,0.1283865571022033
716,16,226,iou,0.1284959018230438
