,epoch,dice_coef,iou,loss,lr,precision,recall,val_dice_coef,val_iou,val_loss,val_precision,val_recall,len_data
153,3,0.2096859365701675,0.1171498894691467,0.3735820651054382,0.0001,1.0,0.0237004626542329,0.1837569177150726,0.1011757552623748,0.4606212973594665,1.0,1.5321267710532993e-05,125
154,4,0.2127951383590698,0.1190968677401542,0.3711363077163696,0.0001,1.0,0.0242040585726499,0.1728549301624298,0.0946048647165298,0.4321514964103699,1.0,1.5321267710532993e-05,125
155,5,0.2147107869386673,0.1203017085790634,0.3698877692222595,0.0001,1.0,0.0243580248206853,0.1630750745534896,0.0887768119573593,0.4154171049594879,1.0,1.4785023267904762e-05,125
156,6,0.2155795395374298,0.120845541357994,0.3692674040794372,0.0001,1.0,0.0246790908277034,0.1560742706060409,0.0846428945660591,0.4076055288314819,1.0,1.3329503417480735e-05,125
157,7,0.21588696539402,0.1210423484444618,0.3689919114112854,0.0001,1.0,0.024776192381978,0.1497333496809005,0.0809257328510284,0.4019663333892822,0.0,0.0,125
158,8,0.2184144109487533,0.1226334571838378,0.368003249168396,0.0001,1.0,0.024931252002716,0.1439945846796035,0.0775835514068603,0.3979233205318451,0.0,0.0,125
159,9,0.219601884484291,0.1233832091093063,0.3675586581230163,0.0001,1.0,0.0250757336616516,0.1406581103801727,0.0756498500704765,0.3970025777816772,0.0,0.0,125
160,10,0.2197304964065551,0.1234637051820755,0.3674152791500091,0.0001,1.0,0.0250028669834136,0.1377338320016861,0.0739609003067016,0.3957846462726593,0.0,0.0,125
161,11,0.220495119690895,0.1239480376243591,0.3671918213367462,0.0001,1.0,0.0252058263868093,0.1485244631767273,0.0802237167954444,0.3891607224941253,1.0,0.0019385999767109,125
162,12,0.2202408462762832,0.1237929463386535,0.3672041594982147,0.0001,1.0,0.0251291748136281,0.1819236427545547,0.1000813394784927,0.3782424926757812,1.0,0.0139058120548725,125
163,13,0.220439463853836,0.123915359377861,0.3671376705169678,0.0001,1.0,0.0251590460538864,0.1832883507013321,0.1009030789136886,0.3776949644088745,1.0,0.0144588332623243,125
164,14,0.2224676460027694,0.1251976042985916,0.3663885593414306,0.0001,1.0,0.0252788197249174,0.1810626834630966,0.0995701178908348,0.3771098852157593,1.0,0.0136848799884319,125
165,15,0.2233115285634994,0.1257327944040298,0.366152822971344,0.0001,1.0,0.0253520216792821,0.1819187849760055,0.1000922620296478,0.3767443597316742,1.0,0.0142722968012094,125
166,16,0.2236048579216003,0.1259191334247589,0.3659992218017578,0.0001,1.0,0.0253880247473716,0.2012022137641906,0.1118899583816528,0.37300506234169,1.0,0.0218836739659309,125
167,17,0.2231450825929641,0.1256305873394012,0.3661628067493438,0.0001,1.0,0.0253512039780616,0.1994625478982925,0.1108214035630226,0.3732415437698364,1.0,0.0211165379732847,125
168,18,0.2226133793592453,0.1252954304218292,0.3664369583129883,0.0001,1.0,0.0254183523356914,0.2007224261760711,0.1116032600402832,0.3734577596187591,1.0,0.0213613715022802,125
169,19,0.2230981290340423,0.1256017237901687,0.3661479651927948,0.0001,1.0,0.025374237447977,0.2050917297601699,0.1143012344837188,0.372089147567749,1.0,0.0227363780140876,125
170,20,0.2239801436662674,0.1261613517999649,0.3659135401248932,0.0001,1.0,0.0255595222115516,0.2086698710918426,0.1165350824594497,0.3726638555526733,1.0,0.0254148431122303,125
171,21,0.2236993461847305,0.1259840577840805,0.3659980893135071,0.0001,1.0,0.0254345163702964,0.2119944244623184,0.1186128109693527,0.37281134724617,1.0,0.0270965807139873,125
172,22,0.2230724990367889,0.1255849450826645,0.3661002218723297,0.0001,1.0,0.0253147166222333,0.2147277295589447,0.1203246638178825,0.3740732073783874,1.0,0.0293094329535961,125
173,23,0.2233649790287017,0.1257670670747757,0.3660277128219604,0.0001,1.0,0.0253961104899644,0.2088579833507537,0.1166567280888557,0.3719978630542755,1.0,0.0244172755628824,125
174,24,0.2245610654354095,0.1265322864055633,0.3657493889331817,0.0001,1.0,0.0256192162632942,0.2038533985614776,0.1135383322834968,0.3723225891590118,1.0,0.022394023835659,125
175,25,0.2245786339044571,0.1265380680561065,0.3654717206954956,1e-05,1.0,0.0253696162253618,0.2035200744867324,0.1133309751749038,0.3717534244060516,1.0,0.0217843148857355,125
176,26,0.2256938517093658,0.1272473782300949,0.3652085661888122,1e-05,1.0,0.0255452003329992,0.2021986693143844,0.1125121489167213,0.371902734041214,1.0,0.0212000384926795,125
177,27,0.2258412390947342,0.1273415982723236,0.3651469051837921,1e-05,1.0,0.0255306214094162,0.2015057504177093,0.1120831817388534,0.3720129132270813,1.0,0.0209221877157688,125
178,28,0.2259891927242279,0.1274360120296478,0.3651052713394165,1e-05,1.0,0.0255411155521869,0.2010326534509658,0.1117905676364898,0.3721022009849548,1.0,0.0207490567117929,125
179,29,0.2261064201593399,0.1275109350681305,0.3650715947151184,1e-05,1.0,0.0255456585437059,0.2006272226572036,0.1115397363901138,0.3721919953823089,1.0,0.0205872636288404,125
180,30,0.226207286119461,0.1275753676891327,0.3650431931018829,1e-05,1.0,0.0255491025745868,0.2002875655889511,0.1113297641277313,0.3722757697105407,1.0,0.0204633921384811,125
181,31,0.2259537279605865,0.1274149566888809,0.3650141358375549,1e-06,1.0,0.0254557356238365,0.2006371766328811,0.1115461066365242,0.3722385764122009,1.0,0.0205809064209461,125
182,32,0.2261097878217697,0.1275142431259155,0.3650103509426117,1e-06,1.0,0.0255039613693952,0.2008523941040039,0.1116793006658554,0.3722220659255981,1.0,0.0206510778516531,125
183,33,0.2262007743120193,0.1275721341371536,0.3650076985359192,1e-06,1.0,0.0255306977778673,0.2009783834218979,0.1117572635412216,0.3722178339958191,1.0,0.0206865463405847,125
184,34,0.2262516766786575,0.127604529261589,0.365005224943161,1e-06,1.0,0.0255419127643108,0.2010416835546493,0.1117964535951614,0.3722201287746429,1.0,0.0207019429653882,125
185,35,0.2262846529483795,0.12762551009655,0.3650029599666595,1e-06,1.0,0.0255475454032421,0.201076477766037,0.1118179634213447,0.3722240030765533,1.0,0.0207099113613367,125
186,36,0.2262711226940155,0.1276170015335083,0.3650000989437103,1e-07,1.0,0.0255416743457317,0.2011433690786361,0.1118593513965606,0.3722193837165832,1.0,0.0207305941730737,125
187,37,0.2262749373912811,0.1276193857192993,0.364999920129776,1e-07,1.0,0.0255427695810794,0.2011890262365341,0.1118876188993454,0.3722167611122131,1.0,0.020743541419506,125
188,38,0.226279154419899,0.1276220828294754,0.3649996817111969,1e-07,1.0,0.0255437660962343,0.2012198567390442,0.1119067147374153,0.3722151815891266,1.0,0.0207520443946123,125
189,39,0.2262832969427108,0.1276247352361679,0.3649994730949402,1e-07,1.0,0.0255442075431346,0.201240599155426,0.1119195520877838,0.3722144961357116,1.0,0.0207591690123081,125
190,40,0.2262871861457824,0.1276272237300872,0.3649992048740387,1e-07,1.0,0.0255448669195175,0.201253741979599,0.1119277030229568,0.3722141683101654,1.0,0.0207626931369304,125
191,41,0.22629114985466,0.1276297569274902,0.364998996257782,1e-07,1.0,0.0255454275757074,0.2012627273797989,0.1119332313537597,0.3722147643566131,1.0,0.0207646843045949,125
192,42,0.226294994354248,0.1276321560144424,0.3649986982345581,1e-07,1.0,0.0255460683256387,0.2012695372104644,0.1119374558329582,0.3722147345542907,1.0,0.0207662936300039,125
193,43,0.226298376917839,0.1276343315839767,0.3649984002113342,1e-07,1.0,0.0255469884723424,0.2012700736522674,0.111937791109085,0.3722157776355743,1.0,0.0207667537033557,125
194,44,0.2263011485338211,0.1276360899209976,0.3649981915950775,1e-07,1.0,0.025547569617629,0.2012734711170196,0.1119398921728134,0.3722160756587982,1.0,0.020766906440258,125
195,45,0.2263038009405136,0.1276378035545349,0.3649978637695312,1e-07,1.0,0.0255482401698827,0.201274499297142,0.1119405701756477,0.3722166717052459,1.0,0.0207667537033557,125
196,0,0.20440773665905,0.1138773784041404,0.4643249213695526,0.0001,0.9946339130401612,0.052939049899578,0.2064370363950729,0.1151007190346717,0.5959919691085815,0.0,0.0,150
197,1,0.1950272172689438,0.1080684959888458,0.3841711282730102,0.0001,0.9997602701187134,0.0205859076231718,0.1963030695915222,0.108835257589817,0.5122258067131042,0.0,0.0,150
198,2,0.1986760199069976,0.1103183105587959,0.3776594400405884,0.0001,0.9998566508293152,0.0215195547789335,0.1865464001893997,0.102869376540184,0.4609654247760772,0.0,0.0,150
199,3,0.2049708664417266,0.1142187118530273,0.3744502663612366,0.0001,0.9999935030937196,0.022995064035058,0.1769595295190811,0.0970695540308952,0.430591732263565,0.0,0.0,150
200,4,0.211223155260086,0.1181111559271812,0.3717614412307739,0.0001,1.0,0.0244738049805164,0.1667188704013824,0.0909411683678627,0.4124687016010284,1.0,8.297831186609983e-07,150
201,5,0.2153643667697906,0.120704598724842,0.3702307343482971,0.0001,1.0,0.0251882895827293,0.1561955958604812,0.0847144871950149,0.4031575322151184,1.0,3.446791424721596e-06,150
202,6,0.2169213593006134,0.1216850951313972,0.3696636259555816,0.0001,1.0,0.0253868550062179,0.1483199596405029,0.0801007747650146,0.3998042345046997,1.0,5.425505150924437e-06,150
203,7,0.2193787842988968,0.1232376024127006,0.3688541352748871,0.0001,1.0,0.0258237142115831,0.1463297009468078,0.078941136598587,0.3994775116443634,1.0,7.085071501933271e-06,150
204,8,0.2204853892326355,0.1239384040236473,0.3684146404266357,0.0001,1.0,0.0258613489568233,0.1406992524862289,0.0756737068295478,0.3988724648952484,1.0,6.765923899365589e-06,150
205,9,0.2219577729701995,0.1248651817440986,0.3679289817810058,0.0001,1.0,0.0260334536433219,0.1426275074481964,0.0767932012677192,0.3951460123062134,1.0,0.0009513144614174,150
206,10,0.2224182337522506,0.1251565814018249,0.3677274584770202,0.0001,1.0,0.0261480696499347,0.1481267660856247,0.0799924954771995,0.3923248648643493,1.0,0.0027505396865308,150
207,11,0.2231870591640472,0.1256455481052398,0.3675737977027893,0.0001,1.0,0.0262096635997295,0.1823964715003967,0.1003759652376174,0.3794606029987335,1.0,0.0129835531115531,150
208,12,0.2232042700052261,0.1256577223539352,0.3675695061683655,0.0001,1.0,0.0262463800609111,0.206638753414154,0.1152561902999877,0.3743411600589752,1.0,0.022420484572649,150
209,13,0.2229935973882675,0.1255258023738861,0.3676043748855591,0.0001,1.0,0.0261720810085535,0.2144578099250793,0.1201422289013862,0.372229129076004,1.0,0.0257120430469512,150
210,14,0.2235229462385177,0.1258628368377685,0.3673354387283325,0.0001,1.0,0.0262304712086915,0.212640181183815,0.1190107241272926,0.3710696101188659,1.0,0.0241214130073785,150
211,15,0.2251376062631607,0.1268854737281799,0.3667456805706024,0.0001,1.0,0.0263461638242006,0.1941625475883484,0.1075640842318534,0.3747885525226593,1.0,0.0172134041786193,150
212,16,0.2264540791511535,0.1277243196964264,0.3663628995418548,0.0001,1.0,0.02647565305233,0.2002463340759277,0.1113067641854286,0.3724882304668426,1.0,0.019026480615139,150
213,17,0.2274558842182159,0.1283625662326812,0.3660603761672973,0.0001,1.0,0.0265099518001079,0.1980328559875488,0.1099396049976348,0.3731434047222137,1.0,0.0182049311697483,150
214,18,0.2278058975934982,0.128586545586586,0.3659567534923553,0.0001,1.0,0.0264740549027919,0.2060940712690353,0.1149198710918426,0.3711280226707458,1.0,0.0211957897990942,150
215,19,0.2276454865932464,0.12848562002182,0.3660793006420135,0.0001,1.0,0.0264956280589103,0.2102962136268615,0.1175443828105926,0.370998740196228,1.0,0.0229566525667905,150
216,20,0.2279151678085327,0.1286565959453582,0.3657109439373016,1e-05,1.0,0.0264539457857608,0.2130556106567382,0.1192709729075431,0.3699499666690826,1.0,0.0234219059348106,150
217,21,0.2286458313465118,0.1291237920522689,0.3655300438404083,1e-05,1.0,0.0265048183500766,0.2124953418970108,0.1189194470643997,0.3699191212654114,1.0,0.0232340563088655,150
218,22,0.2289087325334549,0.1292918771505355,0.3654583394527435,1e-05,1.0,0.0265237987041473,0.2120904773473739,0.1186658963561058,0.3699492812156677,1.0,0.0230932477861642,150
219,23,0.2290859073400497,0.1294050961732864,0.3654029071331024,1e-05,1.0,0.0265276432037353,0.2118918895721435,0.1185417622327804,0.3699890375137329,1.0,0.0230136532336473,150
220,24,0.2292378097772598,0.1295021921396255,0.3653569221496582,1e-05,1.0,0.0265281628817319,0.2117392271757125,0.1184464991092681,0.3700363039970398,1.0,0.0229560788720846,150
221,25,0.2293698489665985,0.129586637020111,0.3653170168399811,1e-05,1.0,0.0265315249562263,0.2116108536720276,0.1183665171265602,0.3700860440731048,1.0,0.0229018870741128,150
222,26,0.2293653339147567,0.129583865404129,0.3652806878089905,1e-06,1.0,0.0265828799456357,0.2117970287799835,0.1184830963611602,0.3701110184192657,1.0,0.0229006744921207,150
223,27,0.2294089794158935,0.1296117752790451,0.3652609586715698,1e-06,1.0,0.0265388209372758,0.212022379040718,0.118624210357666,0.3701213896274566,1.0,0.0229438859969377,150
224,28,0.2294817566871643,0.1296583116054535,0.3652555346488952,1e-06,1.0,0.0265353713184595,0.2121919840574264,0.1187305152416229,0.3701208829879761,1.0,0.0229899082332849,150
225,29,0.2295198887586593,0.1296826899051666,0.3652519285678863,1e-06,1.0,0.0265359245240688,0.2122966796159744,0.1187961250543594,0.3701204657554626,1.0,0.0230225250124931,150
226,30,0.2295433729887008,0.12969771027565,0.3652485311031341,1e-06,1.0,0.0265371799468994,0.2123598307371139,0.1188356950879097,0.3701233863830566,1.0,0.0230396948754787,150
227,31,0.2295749932527542,0.1297179013490677,0.3652436137199402,1e-07,1.0,0.0265519004315137,0.2124554067850113,0.1188955605030059,0.370118111371994,1.0,0.0230716727674007,150
228,32,0.2295727133750915,0.1297164857387542,0.3652431964874267,1e-07,1.0,0.0265498626977205,0.2125156968832016,0.1189333423972129,0.3701145052909851,1.0,0.0230903755873441,150
229,33,0.2295718491077423,0.1297158598899841,0.3652428984642029,1e-07,1.0,0.0265477802604436,0.212549015879631,0.1189542114734649,0.3701139688491821,1.0,0.0231002047657966,150
230,34,0.229571133852005,0.1297154277563095,0.3652424812316894,1e-07,1.0,0.0265462193638086,0.2125714421272277,0.1189682781696319,0.3701134324073791,1.0,0.0231067799031734,150
231,35,0.2295702993869781,0.1297148913145065,0.3652421832084656,1e-07,1.0,0.0265444368124008,0.2125829309225082,0.1189754754304885,0.3701138496398926,1.0,0.0231094602495431,150
232,36,0.2295703738927841,0.1297149509191513,0.3652417063713074,1e-07,1.0,0.0265428610146045,0.2125897705554962,0.1189797297120094,0.3701143860816955,1.0,0.0231108013540506,150
233,37,0.2295708507299423,0.1297152489423751,0.3652413785457611,1e-07,1.0,0.0265418030321598,0.2125895023345947,0.118979588150978,0.3701151907444,1.0,0.0231102257966995,150
234,38,0.2295710891485214,0.1297154277563095,0.3652410209178924,1e-07,1.0,0.0265408009290695,0.2125886976718902,0.1189790889620781,0.3701167404651642,1.0,0.0231097787618637,150
235,39,0.2295719981193542,0.1297160387039184,0.365240603685379,1e-07,1.0,0.0265400316566228,0.2125880420207977,0.1189786717295646,0.3701178431510925,1.0,0.0231085661798715,150
236,40,0.2295725047588348,0.1297163367271423,0.3652401864528656,1e-07,1.0,0.0265390090644359,0.2125867754220962,0.1189778968691825,0.3701184093952179,1.0,0.0231073535978794,150
237,41,0.2295731157064438,0.1297167092561721,0.3652397096157074,1e-07,1.0,0.0265386048704385,0.2125861495733261,0.1189774945378303,0.3701190948486328,1.0,0.0231077373027801,150
238,0,0.2133739739656448,0.1194455102086067,0.5188248157501221,0.0001,0.9958789944648744,0.1143818795680999,0.2082149684429168,0.1162074431777,0.6141944527626038,0.7916136384010315,0.0099076498299837,175
239,1,0.2039958238601684,0.1135967373847961,0.3910031318664551,0.0001,0.9998706579208374,0.0226946044713258,0.1984110474586486,0.1101330071687698,0.5246007442474365,0.981139600276947,0.0038993416819721,175
240,2,0.2081730812788009,0.1162018403410911,0.3778567612171173,0.0001,1.0,0.0233063995838165,0.1856154799461364,0.1023037433624267,0.4578463435173034,0.3549107015132904,8.69936866365606e-06,175
241,3,0.2119919210672378,0.1185873299837112,0.3733526766300201,0.0001,1.0,0.0246278587728738,0.1724190264940261,0.0943440720438957,0.4256954789161682,0.5125448107719421,7.823960913810879e-06,175
242,4,0.2146101146936416,0.1202247738838195,0.3712360858917236,0.0001,1.0,0.0252030976116657,0.1615574061870575,0.087878294289112,0.411684513092041,0.0,0.0,175
243,5,0.2151235193014145,0.1205497160553932,0.3703176081180572,0.0001,1.0,0.0250481609255075,0.1523619443178177,0.082463838160038,0.4031977951526642,0.0,0.0,175
244,6,0.2170420736074447,0.1217531338334083,0.369373619556427,0.0001,1.0,0.0253556948155164,0.1464784890413284,0.0790278390049934,0.4000047743320465,0.0,0.0,175
245,7,0.2190233469009399,0.1230024099349975,0.3685289621353149,0.0001,1.0,0.0255891364067792,0.14678256213665,0.0792059451341629,0.395296186208725,1.0,0.0001669840712565,175
246,8,0.2206803262233734,0.1240483298897743,0.3678660690784454,0.0001,1.0,0.0257009752094745,0.1474961340427398,0.0796251446008682,0.3929182589054107,1.0,0.0007622616831213,175
247,9,0.2212506383657455,0.1244101971387863,0.3676320016384125,0.0001,1.0,0.0257038567215204,0.1640077978372573,0.0893453657627105,0.3849197626113891,1.0,0.0057303118519485,175
248,10,0.2221027165651321,0.1249499171972274,0.3673727214336395,0.0001,1.0,0.0256900526583194,0.1954178810119629,0.1083076447248458,0.3753817081451416,1.0,0.0174142215400934,175
249,11,0.2226464003324508,0.1252961903810501,0.3671810328960418,0.0001,1.0,0.0258309990167617,0.185433492064476,0.1022069975733757,0.3771888613700866,1.0,0.0141500979661941,175
250,12,0.2228167057037353,0.1254044622182846,0.3671095371246338,0.0001,1.0,0.0257258005440235,0.2073026448488235,0.1156579926609993,0.3727492094039917,1.0,0.0223870296031236,175
251,13,0.2235260009765625,0.1258556544780731,0.366769015789032,0.0001,1.0,0.0257708523422479,0.215313583612442,0.1206676810979843,0.37050262093544,1.0,0.0251081846654415,175
252,14,0.2247499376535415,0.1266324073076248,0.3664279878139496,0.0001,1.0,0.0259747169911861,0.2150087505578994,0.1204783543944358,0.3708195686340332,1.0,0.0252997893840074,175
253,15,0.2251639068126678,0.1268928945064544,0.3662054240703583,0.0001,1.0,0.0258413236588239,0.2165550589561462,0.1214501857757568,0.3711555302143097,1.0,0.0257807169109582,175
254,16,0.2254561185836792,0.1270816624164581,0.3660914897918701,0.0001,1.0,0.0259176585823297,0.2135092765092849,0.1195372194051742,0.3705158531665802,1.0,0.0239577330648899,175
255,17,0.2256072610616684,0.1271762996912002,0.3660684823989868,0.0001,1.0,0.0259921681135892,0.2184875607490539,0.1226733401417732,0.3701953589916229,1.0,0.0262373518198728,175
256,18,0.225869819521904,0.1273428052663803,0.3660134673118591,0.0001,1.0,0.025992190465331,0.2089511305093765,0.1166859716176986,0.3712840676307678,1.0,0.0227353330701589,175
257,19,0.2255776673555374,0.1271559745073318,0.3660509288311004,0.0001,1.0,0.0259206313639879,0.2053305804729461,0.1144368126988411,0.3713017404079437,1.0,0.0210645589977502,175
258,20,0.2253456115722656,0.1270122826099395,0.3661331832408905,0.0001,1.0,0.0259993765503168,0.2145284414291381,0.1201800629496574,0.3702466189861297,1.0,0.0238944254815578,175
259,21,0.2262750416994094,0.1276024580001831,0.3658071160316467,0.0001,1.0,0.026003498584032,0.2188117802143097,0.1228767931461334,0.3700520098209381,1.0,0.0261558778584003,175
260,22,0.2273955643177032,0.1283160150051117,0.3654356598854065,0.0001,1.0,0.0260463822633028,0.2133383899927139,0.1194352805614471,0.3701557517051697,1.0,0.0234585292637348,175
261,23,0.227743461728096,0.1285373866558075,0.3653369843959808,0.0001,1.0,0.0261076353490352,0.2134490609169006,0.1195034831762313,0.3702518343925476,1.0,0.023221293464303,175
262,24,0.22734335064888,0.1282835155725479,0.3655214607715606,0.0001,1.0,0.0261396244168281,0.2150285840034485,0.120494894683361,0.3701144456863403,1.0,0.0244936477392911,175
263,25,0.2268172055482864,0.1279488801956176,0.3656747043132782,0.0001,1.0,0.0260048098862171,0.2181951701641082,0.1224870011210441,0.3714483678340912,1.0,0.0279583483934402,175
264,26,0.2268442064523697,0.1279657185077667,0.3656250238418579,0.0001,1.0,0.0259635783731937,0.2073482573032379,0.1156922951340675,0.371684730052948,1.0,0.0220202915370464,175
265,27,0.2275094240903854,0.1283888965845108,0.365424782037735,1e-05,1.0,0.0264111068099737,0.2149975299835205,0.120472639799118,0.3696432411670685,1.0,0.0240930393338203,175
266,28,0.2279781103134155,0.1286874413490295,0.3651773631572723,1e-05,1.0,0.0261026788502931,0.2149061560630798,0.1204156577587127,0.3695581555366516,1.0,0.0241535454988479,175
267,29,0.2281415313482284,0.1287917643785476,0.3651172220706939,1e-05,1.0,0.026112949475646,0.2146465629339218,0.1202528104186058,0.3695632815361023,1.0,0.0240444485098123,175
268,30,0.2282801270484924,0.1288802623748779,0.3650771379470825,1e-05,1.0,0.0261165089905262,0.2144368290901184,0.1201211884617805,0.3695889711380005,1.0,0.0239417515695095,175
269,31,0.2283940017223358,0.1289530098438263,0.3650456368923187,1e-05,1.0,0.0261191129684448,0.2142371386289596,0.1199958622455596,0.3696213066577911,1.0,0.0238408632576465,175
270,32,0.2284893244504928,0.1290138661861419,0.3650195896625519,1e-05,1.0,0.0261214263737201,0.214096650481224,0.1199077367782592,0.3696514964103699,1.0,0.0237622987478971,175
271,33,0.2287673354148864,0.1291914284229278,0.3649945855140686,1e-06,1.0,0.0261106304824352,0.214024469256401,0.1198625266551971,0.369648665189743,1.0,0.0237522814422845,175
272,34,0.2286850064992904,0.1291389018297195,0.3649862408638,1e-06,1.0,0.0261125527322292,0.2139291167259216,0.1198027282953262,0.3696579933166504,1.0,0.0237254723906517,175
273,35,0.2286366373300552,0.1291080564260482,0.364982545375824,1e-06,1.0,0.0261133331805467,0.2138919085264206,0.1197793781757354,0.3696661591529846,1.0,0.0237159524112939,175
274,36,0.2286208868026733,0.129098042845726,0.3649801015853882,1e-06,1.0,0.026114534586668,0.2138711512088775,0.119766391813755,0.3696718513965606,1.0,0.0237090568989515,175
275,37,0.228618174791336,0.1290963292121887,0.3649779260158539,1e-06,1.0,0.026116082444787,0.2138668745756149,0.1197637170553207,0.369676262140274,1.0,0.0237058904021978,175
276,38,0.2286031991243362,0.1290868520736694,0.3649749755859375,1e-07,1.0,0.026106895878911,0.2138838022947311,0.1197743266820907,0.369676798582077,1.0,0.023710923269391,175
277,39,0.2286069840192794,0.1290892362594604,0.364974707365036,1e-07,1.0,0.0261080805212259,0.2138929218053817,0.1197800636291503,0.3696772754192352,1.0,0.0237134341150522,175
278,40,0.228610560297966,0.1290914714336395,0.3649745285511017,1e-07,1.0,0.0261087920516729,0.2138962298631668,0.1197821795940399,0.369677871465683,1.0,0.0237153526395559,175
279,41,0.2286140173673629,0.1290937513113021,0.3649743199348449,1e-07,1.0,0.0261097960174083,0.2139005064964294,0.1197848170995712,0.3696782290935516,1.0,0.0237172152847051,175
280,42,0.2286171615123748,0.129095658659935,0.3649741411209106,1e-07,1.0,0.0261106304824352,0.2139019966125488,0.1197857707738876,0.3696787059307098,1.0,0.0237188544124364,175
281,43,0.2286193221807479,0.1290971040725708,0.3649738132953644,1e-07,1.0,0.0261115692555904,0.2139043807983398,0.1197872683405876,0.369678795337677,1.0,0.0237187445163726,175
282,44,0.2286223173141479,0.1290990263223648,0.3649736046791076,1e-07,1.0,0.0261124186217784,0.2139056771993637,0.1197880879044532,0.3696794509887695,1.0,0.0237193442881107,175
283,45,0.2286247164011001,0.1291005611419677,0.3649734258651733,1e-07,1.0,0.026112837716937,0.2139071971178054,0.1197890415787696,0.3696797490119934,1.0,0.0237190201878547,175
284,46,0.2286272943019867,0.1291021853685379,0.3649731874465942,1e-07,1.0,0.0261135157197713,0.2139086574316024,0.1197899430990219,0.369680106639862,1.0,0.0237196199595928,175
285,47,0.2286296188831329,0.1291036605834961,0.3649729192256927,1e-07,1.0,0.0261143874377012,0.2139069736003875,0.1197889149188995,0.3696808218955993,1.0,0.0237188022583723,175
286,48,0.2286308705806732,0.1291045099496841,0.3649726510047912,1e-07,1.0,0.0261150114238262,0.2139078825712204,0.1197894513607025,0.3696810007095337,1.0,0.023718686774373,175
287,0,0.2031340152025222,0.1130658537149429,0.4507693946361542,0.0001,0.9956925511360168,0.0547387115657329,0.2044453620910644,0.1138639003038406,0.5611476898193359,0.0,0.0,200
288,1,0.1972087919712066,0.1094082370400428,0.3792931139469147,0.0001,0.9999147653579712,0.0211550444364547,0.1909965872764587,0.1055827885866165,0.4743965566158294,0.0,0.0,200
289,2,0.2040359079837799,0.1136266365647316,0.3737048804759979,0.0001,0.9999964833259584,0.022674573585391,0.1761519014835357,0.0965837389230728,0.4321691989898681,0.0,0.0,200
290,3,0.2090925276279449,0.1167704313993454,0.3713164031505584,0.0001,0.9999993443489076,0.0238632410764694,0.1584289669990539,0.0860298871994018,0.4100764393806457,0.0,0.0,200
291,4,0.212788313627243,0.119079366326332,0.3699227273464203,0.0001,1.0,0.0245188325643539,0.1460521072149276,0.078779399394989,0.403308629989624,0.0,0.0,200
292,5,0.2153137624263763,0.1206653788685798,0.3690232932567596,0.0001,1.0,0.0247553270310163,0.138079360127449,0.0741599053144455,0.4035888314247131,1.0,2.872336892778549e-07,200
293,6,0.2158081084489822,0.1209754571318626,0.3688397705554962,0.0001,1.0,0.0247899126261472,0.1357931047677993,0.0728425234556198,0.4035534858703613,1.0,3.35105937665503e-07,200
294,7,0.21665920317173,0.1215133741497993,0.3686457276344299,0.0001,1.0,0.0250535234808921,0.1410404592752456,0.0758740156888961,0.3994386494159698,1.0,0.0009390627965331,200
295,8,0.2180414199829101,0.1223820447921752,0.3680581450462341,0.0001,1.0,0.0251751784235239,0.1831501275300979,0.1008267998695373,0.3817673623561859,1.0,0.0129772201180458,200
296,9,0.2195638865232467,0.1233434826135635,0.3674724996089935,0.0001,1.0,0.0252492111176252,0.1698275953531265,0.0928181409835815,0.3851699531078338,1.0,0.0092257559299469,200
297,10,0.2202135771512985,0.1237539052963256,0.3672386109828949,0.0001,1.0,0.0253137536346912,0.1823990195989608,0.1004028767347335,0.3797329068183899,1.0,0.0131547302007675,200
298,11,0.2202182859182357,0.1237586960196495,0.367253690958023,0.0001,1.0,0.0252872016280889,0.2129511833190918,0.1192091554403305,0.3721608817577362,1.0,0.023287234827876,200
299,12,0.2211774140596389,0.1243627443909645,0.3669506907463074,0.0001,1.0,0.0254730097949504,0.2189697921276092,0.1229954808950424,0.3704334795475006,1.0,0.0251693334430456,200
300,13,0.2219802439212799,0.1248737350106239,0.3666382133960724,0.0001,1.0,0.0254150666296482,0.2115530669689178,0.1183333992958068,0.3713003993034363,1.0,0.0222300235182046,200
301,14,0.2231567502021789,0.1256190240383148,0.3662506341934204,0.0001,1.0,0.0255146231502294,0.2218424379825592,0.1247987300157547,0.3705384135246277,1.0,0.0263196565210819,200
302,15,0.223645731806755,0.1259286850690841,0.3660607039928436,0.0001,1.0,0.0254642162472009,0.2199287116527557,0.1235918179154396,0.3702773749828338,1.0,0.0252041369676589,200
303,16,0.2239477932453155,0.1261210441589355,0.3660205900669098,0.0001,1.0,0.0255765542387962,0.2157793790102005,0.1209773421287536,0.3713627457618713,1.0,0.023928340524435,200
304,17,0.2236655354499817,0.1259434223175048,0.3660971224308014,0.0001,1.0,0.0255100801587104,0.2218681275844574,0.1248146444559097,0.3712593913078308,1.0,0.0274145435541868,200
305,18,0.2237272411584854,0.1259822249412536,0.3660639822483063,0.0001,1.0,0.0254885666072368,0.2190740406513214,0.1230576261878013,0.3709183931350708,1.0,0.0262553170323371,200
306,19,0.2239808291196823,0.126142680644989,0.3659526109695434,0.0001,1.0,0.0254991482943296,0.2192510664463043,0.1231767758727073,0.3706086277961731,1.0,0.0260074827820062,200
