,Model,Process Date,metrics,scores,type
403,unet,2023.06.02-19.19.46,unet_Recall,,afm_optico
404,unet,2023.06.02-19.22.04,unet_Recall,,afm_optico
405,unet,2023.06.02-19.22.49,unet_Recall,,afm_optico
406,unet,2023.06.02-19.23.39,unet_Recall,,afm_optico
407,unet,2023.06.02-19.28.13,unet_Recall,,afm_optico
408,unet,2023.06.02-19.29.01,unet_Recall,,afm_optico
409,unet,2023.06.02-19.38.05,unet_Recall,,afm_optico
410,unet,2023.06.02-20.22.44,unet_Recall,,afm_optico
411,unet,2023.06.02-20.23.50,unet_Recall,,afm_optico
412,unet,2023.06.02-20.26.43,unet_Recall,,afm_optico
413,unet,2023.06.02-20.30.15,unet_Recall,,afm_optico
414,unet,2023.06.02-20.31.45,unet_Recall,,afm_optico
415,unet,2023.06.02-20.32.27,unet_Recall,,afm_optico
416,unet,2021.07.27-20.24.13,Jaccard,0.458041958041958,only_optico
417,unet,2022.04.09-22.15.32,Jaccard,0.0508021390374331,only_optico
418,unet,2023.03.26-07.00.18,Jaccard,0.0,only_optico
419,unet,2023.03.26-07.02.39,Jaccard,0.3928571428571428,only_optico
420,unet,2023.03.26-11.25.23,Jaccard,0.0,only_optico
421,unet,2023.03.26-11.28.40,Jaccard,0.0,only_optico
422,unet,2023.03.26-15.52.33,Jaccard,0.1555555555555555,only_optico
423,unet,2023.03.26-15.53.37,Jaccard,0.2179487179487179,only_optico
424,unet,2023.03.26-18.43.02,Jaccard,0.3088235294117647,only_optico
425,unet,2023.03.26-18.45.32,Jaccard,0.0,only_optico
426,unet,2023.03.26-18.56.14,Jaccard,0.1696969696969697,only_optico
427,unet,2023.03.26-18.59.12,Jaccard,0.2761194029850746,only_optico
428,unet,2023.03.26-19.01.32,Jaccard,0.270440251572327,only_optico
429,unet,2023.03.26-22.54.06,Jaccard,0.059322033898305,only_optico
430,unet,2023.03.26-22.54.41,Jaccard,0.0,only_optico
431,unet,2023.03.26-22.56.46,Jaccard,0.4645669291338583,only_optico
432,unet,2023.03.26-22.57.27,Jaccard,0.1037735849056603,only_optico
433,unet,2023.03.28-22.27.27,Jaccard,0.2748091603053435,only_optico
434,unet,2023.03.28-22.29.11,Jaccard,0.1695906432748538,only_optico
435,unet,2023.03.28-22.40.02,Jaccard,0.0,only_optico
436,unet,2023.03.28-22.40.42,Jaccard,0.2051282051282051,only_optico
437,unet,2023.03.28-22.41.32,Jaccard,0.0,only_optico
438,unet,2023.03.29-21.52.58,Jaccard,0.1016949152542373,only_optico
439,unet,2023.03.29-21.54.34,Jaccard,0.0,only_optico
440,unet,2023.03.29-21.57.23,Jaccard,0.1094890510948905,only_optico
441,unet,2023.03.29-22.03.33,Jaccard,0.1455399061032863,only_optico
442,unet,2023.03.29-22.07.18,Jaccard,0.1461538461538461,only_optico
443,unet,2023.03.30-12.27.27,Jaccard,0.0,only_optico
444,unet,2023.03.30-12.28.32,Jaccard,0.0620155038759689,only_optico
445,unet,2023.03.30-12.29.32,Jaccard,0.1383647798742138,only_optico
446,unet,2023.03.30-12.31.57,Jaccard,0.0,only_optico
447,unet,2023.03.30-12.33.04,Jaccard,0.1192660550458715,only_optico
448,unet,2023.03.30-12.33.45,Jaccard,0.3923076923076923,only_optico
449,unet,2023.03.30-16.13.37,Jaccard,0.2228260869565217,only_optico
450,unet,2023.03.30-17.34.33,Jaccard,0.9135802469135802,only_optico
451,unet,2023.03.30-19.58.05,Jaccard,0.3144329896907216,only_optico
452,unet,2023.03.30-19.58.41,Jaccard,0.0652173913043478,only_optico
453,unet,2023.03.30-20.03.56,Jaccard,0.2101449275362318,only_optico
454,unet,2023.03.30-20.04.42,Jaccard,0.3189655172413793,only_optico
455,unet,2023.06.02-19.19.46,Jaccard,0.4850746268656716,only_optico
456,unet,2023.06.02-19.22.04,Jaccard,0.4189189189189189,only_optico
457,unet,2023.06.02-19.22.49,Jaccard,0.4272727272727272,only_optico
458,unet,2023.06.02-19.23.39,Jaccard,0.2226890756302521,only_optico
459,unet,2023.06.02-19.28.13,Jaccard,0.672566371681416,only_optico
460,unet,2023.06.02-19.29.01,Jaccard,0.5648854961832062,only_optico
461,unet,2023.06.02-19.38.05,Jaccard,0.48125,only_optico
462,unet,2023.06.02-20.22.44,Jaccard,0.368,only_optico
463,unet,2023.06.02-20.23.50,Jaccard,0.25,only_optico
464,unet,2023.06.02-20.26.43,Jaccard,0.4538461538461538,only_optico
465,unet,2023.06.02-20.30.15,Jaccard,0.44,only_optico
466,unet,2023.06.02-20.31.45,Jaccard,0.5619834710743802,only_optico
467,unet,2023.06.02-20.32.27,Jaccard,0.3,only_optico
468,unet,2021.07.27-20.24.13,Recall,0.4628975265017668,only_optico
469,unet,2022.04.09-22.15.32,Recall,0.080168776371308,only_optico
470,unet,2023.03.26-07.00.18,Recall,0.0,only_optico
471,unet,2023.03.26-07.02.39,Recall,0.3948717948717948,only_optico
472,unet,2023.03.26-11.25.23,Recall,0.0,only_optico
473,unet,2023.03.26-11.28.40,Recall,0.0,only_optico
474,unet,2023.03.26-15.52.33,Recall,0.1555555555555555,only_optico
475,unet,2023.03.26-15.53.37,Recall,0.2677165354330709,only_optico
476,unet,2023.03.26-18.43.02,Recall,0.3088235294117647,only_optico
477,unet,2023.03.26-18.45.32,Recall,0.0,only_optico
478,unet,2023.03.26-18.56.14,Recall,0.1739130434782608,only_optico
479,unet,2023.03.26-18.59.12,Recall,0.2761194029850746,only_optico
480,unet,2023.03.26-19.01.32,Recall,0.270440251572327,only_optico
481,unet,2023.03.26-22.54.06,Recall,0.059322033898305,only_optico
482,unet,2023.03.26-22.54.41,Recall,0.0,only_optico
483,unet,2023.03.26-22.56.46,Recall,0.4645669291338583,only_optico
484,unet,2023.03.26-22.57.27,Recall,0.1042654028436018,only_optico
485,unet,2023.03.28-22.27.27,Recall,0.2748091603053435,only_optico
486,unet,2023.03.28-22.29.11,Recall,0.1695906432748538,only_optico
487,unet,2023.03.28-22.40.02,Recall,0.0,only_optico
488,unet,2023.03.28-22.40.42,Recall,0.2051282051282051,only_optico
489,unet,2023.03.28-22.41.32,Recall,0.0,only_optico
490,unet,2023.03.29-21.52.58,Recall,0.1016949152542373,only_optico
491,unet,2023.03.29-21.54.34,Recall,0.0,only_optico
492,unet,2023.03.29-21.57.23,Recall,0.1094890510948905,only_optico
493,unet,2023.03.29-22.03.33,Recall,0.1462264150943396,only_optico
494,unet,2023.03.29-22.07.18,Recall,0.1461538461538461,only_optico
495,unet,2023.03.30-12.27.27,Recall,0.0,only_optico
496,unet,2023.03.30-12.28.32,Recall,0.0620155038759689,only_optico
497,unet,2023.03.30-12.29.32,Recall,0.1913043478260869,only_optico
498,unet,2023.03.30-12.31.57,Recall,0.0,only_optico
499,unet,2023.03.30-12.33.04,Recall,0.1192660550458715,only_optico
500,unet,2023.03.30-12.33.45,Recall,0.4146341463414634,only_optico
501,unet,2023.03.30-16.13.37,Recall,0.2252747252747252,only_optico
502,unet,2023.03.30-17.34.33,Recall,0.9932885906040269,only_optico
503,unet,2023.03.30-19.58.05,Recall,0.3765432098765432,only_optico
504,unet,2023.03.30-19.58.41,Recall,0.0655737704918032,only_optico
505,unet,2023.03.30-20.03.56,Recall,0.2265625,only_optico
506,unet,2023.03.30-20.04.42,Recall,0.3303571428571428,only_optico
507,unet,2023.06.02-19.19.46,Recall,0.4924242424242424,only_optico
508,unet,2023.06.02-19.22.04,Recall,0.4189189189189189,only_optico
509,unet,2023.06.02-19.22.49,Recall,0.4519230769230769,only_optico
510,unet,2023.06.02-19.23.39,Recall,0.4568965517241379,only_optico
511,unet,2023.06.02-19.28.13,Recall,0.7307692307692307,only_optico
512,unet,2023.06.02-19.29.01,Recall,0.6065573770491803,only_optico
513,unet,2023.06.02-19.38.05,Recall,0.719626168224299,only_optico
514,unet,2023.06.02-20.22.44,Recall,0.3709677419354839,only_optico
515,unet,2023.06.02-20.23.50,Recall,0.314516129032258,only_optico
516,unet,2023.06.02-20.26.43,Recall,0.6276595744680851,only_optico
517,unet,2023.06.02-20.30.15,Recall,0.4700854700854701,only_optico
518,unet,2023.06.02-20.31.45,Recall,0.591304347826087,only_optico
519,unet,2023.06.02-20.32.27,Recall,0.3577981651376147,only_optico
520,unet,2021.07.27-20.24.13,Precision,0.9776119402985076,only_optico
521,unet,2022.04.09-22.15.32,Precision,0.1217948717948717,only_optico
522,unet,2023.03.26-07.00.18,Precision,0.0,only_optico
523,unet,2023.03.26-07.02.39,Precision,0.9871794871794872,only_optico
524,unet,2023.03.26-11.25.23,Precision,0.0,only_optico
525,unet,2023.03.26-11.28.40,Precision,0.0,only_optico
526,unet,2023.03.26-15.52.33,Precision,1.0,only_optico
527,unet,2023.03.26-15.53.37,Precision,0.5396825396825397,only_optico
528,unet,2023.03.26-18.43.02,Precision,1.0,only_optico
529,unet,2023.03.26-18.45.32,Precision,0.0,only_optico
530,unet,2023.03.26-18.56.14,Precision,0.875,only_optico
531,unet,2023.03.26-18.59.12,Precision,1.0,only_optico
532,unet,2023.03.26-19.01.32,Precision,1.0,only_optico
533,unet,2023.03.26-22.54.06,Precision,1.0,only_optico
534,unet,2023.03.26-22.54.41,Precision,0.0,only_optico
535,unet,2023.03.26-22.56.46,Precision,1.0,only_optico
536,unet,2023.03.26-22.57.27,Precision,0.9565217391304348,only_optico
537,unet,2023.03.28-22.27.27,Precision,1.0,only_optico
538,unet,2023.03.28-22.29.11,Precision,1.0,only_optico
539,unet,2023.03.28-22.40.02,Precision,0.0,only_optico
540,unet,2023.03.28-22.40.42,Precision,1.0,only_optico
541,unet,2023.03.28-22.41.32,Precision,0.0,only_optico
542,unet,2023.03.29-21.52.58,Precision,1.0,only_optico
543,unet,2023.03.29-21.54.34,Precision,0.0,only_optico
544,unet,2023.03.29-21.57.23,Precision,1.0,only_optico
545,unet,2023.03.29-22.03.33,Precision,0.96875,only_optico
546,unet,2023.03.29-22.07.18,Precision,1.0,only_optico
547,unet,2023.03.30-12.27.27,Precision,0.0,only_optico
548,unet,2023.03.30-12.28.32,Precision,1.0,only_optico
549,unet,2023.03.30-12.29.32,Precision,0.3333333333333333,only_optico
550,unet,2023.03.30-12.31.57,Precision,0.0,only_optico
551,unet,2023.03.30-12.33.04,Precision,1.0,only_optico
552,unet,2023.03.30-12.33.45,Precision,0.8793103448275862,only_optico
553,unet,2023.03.30-16.13.37,Precision,0.9534883720930232,only_optico
554,unet,2023.03.30-17.34.33,Precision,0.9192546583850932,only_optico
555,unet,2023.03.30-19.58.05,Precision,0.6559139784946236,only_optico
556,unet,2023.03.30-19.58.41,Precision,0.9230769230769232,only_optico
557,unet,2023.03.30-20.03.56,Precision,0.7435897435897436,only_optico
558,unet,2023.03.30-20.04.42,Precision,0.902439024390244,only_optico
559,unet,2023.06.02-19.19.46,Precision,0.9701492537313432,only_optico
560,unet,2023.06.02-19.22.04,Precision,1.0,only_optico
561,unet,2023.06.02-19.22.49,Precision,0.8867924528301887,only_optico
562,unet,2023.06.02-19.23.39,Precision,0.3028571428571429,only_optico
563,unet,2023.06.02-19.28.13,Precision,0.8941176470588236,only_optico
564,unet,2023.06.02-19.29.01,Precision,0.891566265060241,only_optico
565,unet,2023.06.02-19.38.05,Precision,0.5923076923076923,only_optico
566,unet,2023.06.02-20.22.44,Precision,0.9787234042553192,only_optico
567,unet,2023.06.02-20.23.50,Precision,0.5492957746478874,only_optico
568,unet,2023.06.02-20.26.43,Precision,0.6210526315789474,only_optico
569,unet,2023.06.02-20.30.15,Precision,0.873015873015873,only_optico
570,unet,2023.06.02-20.31.45,Precision,0.918918918918919,only_optico
571,unet,2023.06.02-20.32.27,Precision,0.65,only_optico
572,unet,2021.07.27-20.24.13,F1,0.6282973621103118,only_optico
573,unet,2022.04.09-22.15.32,F1,0.0966921119592875,only_optico
574,unet,2023.03.26-07.00.18,F1,0.0,only_optico
575,unet,2023.03.26-07.02.39,F1,0.5641025641025641,only_optico
576,unet,2023.03.26-11.25.23,F1,0.0,only_optico
577,unet,2023.03.26-11.28.40,F1,0.0,only_optico
578,unet,2023.03.26-15.52.33,F1,0.2692307692307693,only_optico
579,unet,2023.03.26-15.53.37,F1,0.3578947368421052,only_optico
580,unet,2023.03.26-18.43.02,F1,0.4719101123595506,only_optico
581,unet,2023.03.26-18.45.32,F1,0.0,only_optico
582,unet,2023.03.26-18.56.14,F1,0.2901554404145078,only_optico
583,unet,2023.03.26-18.59.12,F1,0.4327485380116959,only_optico
584,unet,2023.03.26-19.01.32,F1,0.4257425742574257,only_optico
585,unet,2023.03.26-22.54.06,F1,0.112,only_optico
586,unet,2023.03.26-22.54.41,F1,0.0,only_optico
587,unet,2023.03.26-22.56.46,F1,0.6344086021505376,only_optico
588,unet,2023.03.26-22.57.27,F1,0.188034188034188,only_optico
589,unet,2023.03.28-22.27.27,F1,0.4311377245508982,only_optico
590,unet,2023.03.28-22.29.11,F1,0.29,only_optico
591,unet,2023.03.28-22.40.02,F1,0.0,only_optico
592,unet,2023.03.28-22.40.42,F1,0.3404255319148936,only_optico
593,unet,2023.03.28-22.41.32,F1,0.0,only_optico
594,unet,2023.03.29-21.52.58,F1,0.1846153846153846,only_optico
595,unet,2023.03.29-21.54.34,F1,0.0,only_optico
596,unet,2023.03.29-21.57.23,F1,0.1973684210526315,only_optico
597,unet,2023.03.29-22.03.33,F1,0.2540983606557377,only_optico
598,unet,2023.03.29-22.07.18,F1,0.2550335570469799,only_optico
599,unet,2023.03.30-12.27.27,F1,0.0,only_optico
600,unet,2023.03.30-12.28.32,F1,0.1167883211678832,only_optico
601,unet,2023.03.30-12.29.32,F1,0.2430939226519337,only_optico
602,unet,2023.03.30-12.31.57,F1,0.0,only_optico
603,unet,2023.03.30-12.33.04,F1,0.2131147540983606,only_optico
604,unet,2023.03.30-12.33.45,F1,0.5635359116022098,only_optico
605,unet,2023.03.30-16.13.37,F1,0.3644444444444444,only_optico
606,unet,2023.03.30-17.34.33,F1,0.9548387096774196,only_optico
607,unet,2023.03.30-19.58.05,F1,0.4784313725490196,only_optico
608,unet,2023.03.30-19.58.41,F1,0.1224489795918367,only_optico
609,unet,2023.03.30-20.03.56,F1,0.3473053892215569,only_optico
610,unet,2023.03.30-20.04.42,F1,0.4836601307189542,only_optico
611,unet,2023.06.02-19.19.46,F1,0.6532663316582914,only_optico
612,unet,2023.06.02-19.22.04,F1,0.5904761904761905,only_optico
613,unet,2023.06.02-19.22.49,F1,0.5987261146496815,only_optico
614,unet,2023.06.02-19.23.39,F1,0.3642611683848797,only_optico
615,unet,2023.06.02-19.28.13,F1,0.8042328042328043,only_optico
616,unet,2023.06.02-19.29.01,F1,0.7219512195121952,only_optico
617,unet,2023.06.02-19.38.05,F1,0.649789029535865,only_optico
618,unet,2023.06.02-20.22.44,F1,0.5380116959064327,only_optico
619,unet,2023.06.02-20.23.50,F1,0.3999999999999999,only_optico
620,unet,2023.06.02-20.26.43,F1,0.6243386243386243,only_optico
621,unet,2023.06.02-20.30.15,F1,0.611111111111111,only_optico
622,unet,2023.06.02-20.31.45,F1,0.7195767195767196,only_optico
623,unet,2023.06.02-20.32.27,F1,0.4615384615384616,only_optico
624,unet,2021.07.27-20.24.13,unet_F1,,only_optico
625,unet,2022.04.09-22.15.32,unet_F1,,only_optico
626,unet,2023.03.26-07.00.18,unet_F1,,only_optico
627,unet,2023.03.26-07.02.39,unet_F1,,only_optico
628,unet,2023.03.26-11.25.23,unet_F1,,only_optico
629,unet,2023.03.26-11.28.40,unet_F1,,only_optico
630,unet,2023.03.26-15.52.33,unet_F1,,only_optico
631,unet,2023.03.26-15.53.37,unet_F1,,only_optico
632,unet,2023.03.26-18.43.02,unet_F1,,only_optico
633,unet,2023.03.26-18.45.32,unet_F1,,only_optico
634,unet,2023.03.26-18.56.14,unet_F1,,only_optico
635,unet,2023.03.26-18.59.12,unet_F1,,only_optico
636,unet,2023.03.26-19.01.32,unet_F1,,only_optico
637,unet,2023.03.26-22.54.06,unet_F1,,only_optico
638,unet,2023.03.26-22.54.41,unet_F1,,only_optico
639,unet,2023.03.26-22.56.46,unet_F1,,only_optico
640,unet,2023.03.26-22.57.27,unet_F1,,only_optico
641,unet,2023.03.28-22.27.27,unet_F1,,only_optico
642,unet,2023.03.28-22.29.11,unet_F1,,only_optico
643,unet,2023.03.28-22.40.02,unet_F1,,only_optico
644,unet,2023.03.28-22.40.42,unet_F1,,only_optico
645,unet,2023.03.28-22.41.32,unet_F1,,only_optico
646,unet,2023.03.29-21.52.58,unet_F1,,only_optico
647,unet,2023.03.29-21.54.34,unet_F1,,only_optico
648,unet,2023.03.29-21.57.23,unet_F1,,only_optico
649,unet,2023.03.29-22.03.33,unet_F1,,only_optico
650,unet,2023.03.29-22.07.18,unet_F1,,only_optico
651,unet,2023.03.30-12.27.27,unet_F1,,only_optico
652,unet,2023.03.30-12.28.32,unet_F1,,only_optico
653,unet,2023.03.30-12.29.32,unet_F1,,only_optico
654,unet,2023.03.30-12.31.57,unet_F1,,only_optico
655,unet,2023.03.30-12.33.04,unet_F1,,only_optico
656,unet,2023.03.30-12.33.45,unet_F1,,only_optico
657,unet,2023.03.30-16.13.37,unet_F1,,only_optico
658,unet,2023.03.30-17.34.33,unet_F1,,only_optico
659,unet,2023.03.30-19.58.05,unet_F1,,only_optico
660,unet,2023.03.30-19.58.41,unet_F1,,only_optico
661,unet,2023.03.30-20.03.56,unet_F1,,only_optico
662,unet,2023.03.30-20.04.42,unet_F1,,only_optico
663,unet,2023.06.02-19.19.46,unet_F1,,only_optico
664,unet,2023.06.02-19.22.04,unet_F1,,only_optico
665,unet,2023.06.02-19.22.49,unet_F1,,only_optico
666,unet,2023.06.02-19.23.39,unet_F1,,only_optico
667,unet,2023.06.02-19.28.13,unet_F1,,only_optico
668,unet,2023.06.02-19.29.01,unet_F1,,only_optico
669,unet,2023.06.02-19.38.05,unet_F1,,only_optico
670,unet,2023.06.02-20.22.44,unet_F1,,only_optico
671,unet,2023.06.02-20.23.50,unet_F1,,only_optico
672,unet,2023.06.02-20.26.43,unet_F1,,only_optico
673,unet,2023.06.02-20.30.15,unet_F1,,only_optico
674,unet,2023.06.02-20.31.45,unet_F1,,only_optico
675,unet,2023.06.02-20.32.27,unet_F1,,only_optico
676,unet,2021.07.27-20.24.13,unet_Jaccard,,only_optico
677,unet,2022.04.09-22.15.32,unet_Jaccard,,only_optico
678,unet,2023.03.26-07.00.18,unet_Jaccard,,only_optico
679,unet,2023.03.26-07.02.39,unet_Jaccard,,only_optico
680,unet,2023.03.26-11.25.23,unet_Jaccard,,only_optico
681,unet,2023.03.26-11.28.40,unet_Jaccard,,only_optico
682,unet,2023.03.26-15.52.33,unet_Jaccard,,only_optico
683,unet,2023.03.26-15.53.37,unet_Jaccard,,only_optico
684,unet,2023.03.26-18.43.02,unet_Jaccard,,only_optico
685,unet,2023.03.26-18.45.32,unet_Jaccard,,only_optico
686,unet,2023.03.26-18.56.14,unet_Jaccard,,only_optico
687,unet,2023.03.26-18.59.12,unet_Jaccard,,only_optico
688,unet,2023.03.26-19.01.32,unet_Jaccard,,only_optico
689,unet,2023.03.26-22.54.06,unet_Jaccard,,only_optico
690,unet,2023.03.26-22.54.41,unet_Jaccard,,only_optico
691,unet,2023.03.26-22.56.46,unet_Jaccard,,only_optico
692,unet,2023.03.26-22.57.27,unet_Jaccard,,only_optico
693,unet,2023.03.28-22.27.27,unet_Jaccard,,only_optico
694,unet,2023.03.28-22.29.11,unet_Jaccard,,only_optico
695,unet,2023.03.28-22.40.02,unet_Jaccard,,only_optico
696,unet,2023.03.28-22.40.42,unet_Jaccard,,only_optico
697,unet,2023.03.28-22.41.32,unet_Jaccard,,only_optico
698,unet,2023.03.29-21.52.58,unet_Jaccard,,only_optico
699,unet,2023.03.29-21.54.34,unet_Jaccard,,only_optico
700,unet,2023.03.29-21.57.23,unet_Jaccard,,only_optico
701,unet,2023.03.29-22.03.33,unet_Jaccard,,only_optico
702,unet,2023.03.29-22.07.18,unet_Jaccard,,only_optico
703,unet,2023.03.30-12.27.27,unet_Jaccard,,only_optico
704,unet,2023.03.30-12.28.32,unet_Jaccard,,only_optico
705,unet,2023.03.30-12.29.32,unet_Jaccard,,only_optico
706,unet,2023.03.30-12.31.57,unet_Jaccard,,only_optico
707,unet,2023.03.30-12.33.04,unet_Jaccard,,only_optico
708,unet,2023.03.30-12.33.45,unet_Jaccard,,only_optico
709,unet,2023.03.30-16.13.37,unet_Jaccard,,only_optico
710,unet,2023.03.30-17.34.33,unet_Jaccard,,only_optico
711,unet,2023.03.30-19.58.05,unet_Jaccard,,only_optico
712,unet,2023.03.30-19.58.41,unet_Jaccard,,only_optico
713,unet,2023.03.30-20.03.56,unet_Jaccard,,only_optico
714,unet,2023.03.30-20.04.42,unet_Jaccard,,only_optico
715,unet,2023.06.02-19.19.46,unet_Jaccard,,only_optico
716,unet,2023.06.02-19.22.04,unet_Jaccard,,only_optico
717,unet,2023.06.02-19.22.49,unet_Jaccard,,only_optico
718,unet,2023.06.02-19.23.39,unet_Jaccard,,only_optico
719,unet,2023.06.02-19.28.13,unet_Jaccard,,only_optico
720,unet,2023.06.02-19.29.01,unet_Jaccard,,only_optico
721,unet,2023.06.02-19.38.05,unet_Jaccard,,only_optico
722,unet,2023.06.02-20.22.44,unet_Jaccard,,only_optico
723,unet,2023.06.02-20.23.50,unet_Jaccard,,only_optico
724,unet,2023.06.02-20.26.43,unet_Jaccard,,only_optico
725,unet,2023.06.02-20.30.15,unet_Jaccard,,only_optico
726,unet,2023.06.02-20.31.45,unet_Jaccard,,only_optico
727,unet,2023.06.02-20.32.27,unet_Jaccard,,only_optico
728,unet,2021.07.27-20.24.13,unet_Precision,,only_optico
729,unet,2022.04.09-22.15.32,unet_Precision,,only_optico
730,unet,2023.03.26-07.00.18,unet_Precision,,only_optico
731,unet,2023.03.26-07.02.39,unet_Precision,,only_optico
732,unet,2023.03.26-11.25.23,unet_Precision,,only_optico
733,unet,2023.03.26-11.28.40,unet_Precision,,only_optico
734,unet,2023.03.26-15.52.33,unet_Precision,,only_optico
735,unet,2023.03.26-15.53.37,unet_Precision,,only_optico
736,unet,2023.03.26-18.43.02,unet_Precision,,only_optico
737,unet,2023.03.26-18.45.32,unet_Precision,,only_optico
738,unet,2023.03.26-18.56.14,unet_Precision,,only_optico
739,unet,2023.03.26-18.59.12,unet_Precision,,only_optico
740,unet,2023.03.26-19.01.32,unet_Precision,,only_optico
741,unet,2023.03.26-22.54.06,unet_Precision,,only_optico
742,unet,2023.03.26-22.54.41,unet_Precision,,only_optico
743,unet,2023.03.26-22.56.46,unet_Precision,,only_optico
744,unet,2023.03.26-22.57.27,unet_Precision,,only_optico
745,unet,2023.03.28-22.27.27,unet_Precision,,only_optico
746,unet,2023.03.28-22.29.11,unet_Precision,,only_optico
747,unet,2023.03.28-22.40.02,unet_Precision,,only_optico
748,unet,2023.03.28-22.40.42,unet_Precision,,only_optico
749,unet,2023.03.28-22.41.32,unet_Precision,,only_optico
750,unet,2023.03.29-21.52.58,unet_Precision,,only_optico
751,unet,2023.03.29-21.54.34,unet_Precision,,only_optico
752,unet,2023.03.29-21.57.23,unet_Precision,,only_optico
753,unet,2023.03.29-22.03.33,unet_Precision,,only_optico
754,unet,2023.03.29-22.07.18,unet_Precision,,only_optico
755,unet,2023.03.30-12.27.27,unet_Precision,,only_optico
756,unet,2023.03.30-12.28.32,unet_Precision,,only_optico
757,unet,2023.03.30-12.29.32,unet_Precision,,only_optico
758,unet,2023.03.30-12.31.57,unet_Precision,,only_optico
759,unet,2023.03.30-12.33.04,unet_Precision,,only_optico
760,unet,2023.03.30-12.33.45,unet_Precision,,only_optico
761,unet,2023.03.30-16.13.37,unet_Precision,,only_optico
762,unet,2023.03.30-17.34.33,unet_Precision,,only_optico
763,unet,2023.03.30-19.58.05,unet_Precision,,only_optico
764,unet,2023.03.30-19.58.41,unet_Precision,,only_optico
765,unet,2023.03.30-20.03.56,unet_Precision,,only_optico
766,unet,2023.03.30-20.04.42,unet_Precision,,only_optico
767,unet,2023.06.02-19.19.46,unet_Precision,,only_optico
768,unet,2023.06.02-19.22.04,unet_Precision,,only_optico
769,unet,2023.06.02-19.22.49,unet_Precision,,only_optico
770,unet,2023.06.02-19.23.39,unet_Precision,,only_optico
771,unet,2023.06.02-19.28.13,unet_Precision,,only_optico
772,unet,2023.06.02-19.29.01,unet_Precision,,only_optico
773,unet,2023.06.02-19.38.05,unet_Precision,,only_optico
774,unet,2023.06.02-20.22.44,unet_Precision,,only_optico
775,unet,2023.06.02-20.23.50,unet_Precision,,only_optico
776,unet,2023.06.02-20.26.43,unet_Precision,,only_optico
777,unet,2023.06.02-20.30.15,unet_Precision,,only_optico
778,unet,2023.06.02-20.31.45,unet_Precision,,only_optico
779,unet,2023.06.02-20.32.27,unet_Precision,,only_optico
780,unet,2021.07.27-20.24.13,unet_Recall,,only_optico
781,unet,2022.04.09-22.15.32,unet_Recall,,only_optico
782,unet,2023.03.26-07.00.18,unet_Recall,,only_optico
783,unet,2023.03.26-07.02.39,unet_Recall,,only_optico
784,unet,2023.03.26-11.25.23,unet_Recall,,only_optico
785,unet,2023.03.26-11.28.40,unet_Recall,,only_optico
786,unet,2023.03.26-15.52.33,unet_Recall,,only_optico
787,unet,2023.03.26-15.53.37,unet_Recall,,only_optico
788,unet,2023.03.26-18.43.02,unet_Recall,,only_optico
789,unet,2023.03.26-18.45.32,unet_Recall,,only_optico
790,unet,2023.03.26-18.56.14,unet_Recall,,only_optico
791,unet,2023.03.26-18.59.12,unet_Recall,,only_optico
792,unet,2023.03.26-19.01.32,unet_Recall,,only_optico
793,unet,2023.03.26-22.54.06,unet_Recall,,only_optico
794,unet,2023.03.26-22.54.41,unet_Recall,,only_optico
795,unet,2023.03.26-22.56.46,unet_Recall,,only_optico
796,unet,2023.03.26-22.57.27,unet_Recall,,only_optico
797,unet,2023.03.28-22.27.27,unet_Recall,,only_optico
798,unet,2023.03.28-22.29.11,unet_Recall,,only_optico
799,unet,2023.03.28-22.40.02,unet_Recall,,only_optico
800,unet,2023.03.28-22.40.42,unet_Recall,,only_optico
801,unet,2023.03.28-22.41.32,unet_Recall,,only_optico
802,unet,2023.03.29-21.52.58,unet_Recall,,only_optico
803,unet,2023.03.29-21.54.34,unet_Recall,,only_optico
804,unet,2023.03.29-21.57.23,unet_Recall,,only_optico
805,unet,2023.03.29-22.03.33,unet_Recall,,only_optico
806,unet,2023.03.29-22.07.18,unet_Recall,,only_optico
807,unet,2023.03.30-12.27.27,unet_Recall,,only_optico
808,unet,2023.03.30-12.28.32,unet_Recall,,only_optico
809,unet,2023.03.30-12.29.32,unet_Recall,,only_optico
810,unet,2023.03.30-12.31.57,unet_Recall,,only_optico
811,unet,2023.03.30-12.33.04,unet_Recall,,only_optico
812,unet,2023.03.30-12.33.45,unet_Recall,,only_optico
813,unet,2023.03.30-16.13.37,unet_Recall,,only_optico
814,unet,2023.03.30-17.34.33,unet_Recall,,only_optico
815,unet,2023.03.30-19.58.05,unet_Recall,,only_optico
816,unet,2023.03.30-19.58.41,unet_Recall,,only_optico
817,unet,2023.03.30-20.03.56,unet_Recall,,only_optico
818,unet,2023.03.30-20.04.42,unet_Recall,,only_optico
819,unet,2023.06.02-19.19.46,unet_Recall,,only_optico
820,unet,2023.06.02-19.22.04,unet_Recall,,only_optico
821,unet,2023.06.02-19.22.49,unet_Recall,,only_optico
822,unet,2023.06.02-19.23.39,unet_Recall,,only_optico
823,unet,2023.06.02-19.28.13,unet_Recall,,only_optico
824,unet,2023.06.02-19.29.01,unet_Recall,,only_optico
825,unet,2023.06.02-19.38.05,unet_Recall,,only_optico
826,unet,2023.06.02-20.22.44,unet_Recall,,only_optico
